AGRMNT_ID,AGRMNT_DLY_BAL_STRT_DTTM,AGRMNT_LDGR_BAL_AMT,AGRMNT_BAL_CURY_CD
AGR000095,2024-08-15,367558.2,EUR
AGR000095,2024-08-22,375627.01,EUR
AGR000095,2024-08-29,379466.15,EUR
AGR000095,2024-09-05,386179.96,EUR
AGR000095,2024-09-12,381623.21,EUR
AGR000095,2024-09-19,376977.36,EUR
AGR000095,2024-09-26,379303.59,EUR
AGR000095,2024-10-03,380875.8,EUR
AGR000095,2024-10-10,385635.46,EUR
AGR000095,2024-10-17,379346.56,EUR
AGR000095,2024-10-24,382015.63,EUR
AGR000095,2024-10-31,385794.79,EUR
AGR000095,2024-11-07,389406.5,EUR
AGR000095,2024-11-14,387822.8,EUR
AGR000095,2024-11-21,389834.11,EUR
AGR000095,2024-11-28,386810.34,EUR
AGR000095,2024-12-05,385677.19,EUR
AGR000095,2024-12-12,381654.82,EUR
AGR000095,2024-12-19,378759.34,EUR
AGR000095,2024-12-26,377846.67,EUR
AGR000095,2025-01-02,375991.68,EUR
AGR000095,2025-01-09,373138.69,EUR
AGR000095,2025-01-16,368289.39,EUR
AGR000095,2025-01-23,375511.9,EUR
AGR000095,2025-01-30,373632.22,EUR
AGR000095,2025-02-06,374865.08,EUR
AGR000095,2025-02-13,368271.31,EUR
AGR000095,2025-02-20,373271.14,EUR
AGR000095,2025-02-27,373895.11,EUR
AGR000095,2025-03-06,372235.48,EUR
AGR000095,2025-03-13,370615.73,EUR
AGR000095,2025-03-20,373837.9,EUR
AGR000095,2025-03-27,362798.11,EUR
AGR000095,2025-04-03,359807.95,EUR
AGR000095,2025-04-10,359379.48,EUR
AGR000095,2025-04-17,358910.09,EUR
AGR000095,2025-04-24,367901.91,EUR
AGR000095,2025-05-01,366659.89,EUR
AGR000095,2025-05-08,370290.66,EUR
AGR000095,2025-05-15,376999.06,EUR
AGR000095,2025-05-22,379527.27,EUR
AGR000095,2025-05-29,376969.95,EUR
AGR000095,2025-06-05,372127.82,EUR
AGR000095,2025-06-12,374901.73,EUR
AGR000095,2025-06-19,381068.96,EUR
AGR000095,2025-06-26,383149.46,EUR
AGR000095,2025-07-03,387875.41,EUR
AGR000095,2025-07-10,397928.93,EUR
AGR000095,2025-07-17,401261.09,EUR
AGR000095,2025-07-24,396844.68,EUR
AGR000095,2025-07-31,397047.31,EUR
AGR000095,2025-08-07,402487.71,EUR
AGR000095,2025-08-14,401486.4,EUR
AGR000095,2025-08-21,407531.61,EUR
AGR000095,2025-08-28,407258.82,EUR
AGR000095,2025-09-04,408620.48,EUR
AGR000095,2025-09-11,407187.28,EUR
AGR000095,2025-09-18,407836.89,EUR
AGR000095,2025-09-25,408703.33,EUR
AGR000095,2025-10-02,402129.16,EUR
AGR000095,2025-10-09,400353.39,EUR
AGR000095,2025-10-16,395416.2,EUR
AGR000095,2025-10-23,393806.42,EUR
AGR000095,2025-10-30,390675.02,EUR
AGR000095,2025-11-06,394627.95,EUR
AGR000095,2025-11-13,398666.57,EUR
AGR000095,2025-11-20,400900.28,EUR
AGR000095,2025-11-27,395818.27,EUR
AGR000095,2025-12-04,395429.83,EUR
AGR000095,2025-12-11,390102.63,EUR
AGR000095,2025-12-18,389528.04,EUR
AGR000095,2025-12-25,392049.92,EUR
AGR000095,2026-01-01,395939.47,EUR
AGR000095,2026-01-08,397811.65,EUR
AGR000095,2026-01-15,402817.99,EUR
AGR000095,2026-01-22,403864.34,EUR
AGR000095,2026-01-29,402921.07,EUR
AGR000095,2026-02-05,406441.24,EUR
AGR000095,2026-02-12,410125.53,EUR
AGR000095,2026-02-19,407975.77,EUR
AGR000095,2026-02-26,409521.92,EUR
AGR000095,2026-03-05,408316.64,EUR
AGR000095,2026-03-12,400115.22,EUR
AGR000095,2026-03-19,401876.15,EUR
AGR000095,2026-03-26,396673.77,EUR
AGR000095,2026-04-02,397975.75,EUR
AGR000095,2026-04-09,391865.61,EUR
AGR000095,2026-04-16,389045.48,EUR
AGR000095,2026-04-23,387358.58,EUR
AGR000095,2026-04-30,392013.57,EUR
AGR000095,2026-05-07,389922.12,EUR
AGR000095,2026-05-14,385730.57,EUR
AGR000095,2026-05-21,387135.96,EUR
AGR000095,2026-05-28,386295.97,EUR
AGR000095,2026-06-04,389349.88,EUR
AGR000095,2026-06-11,385410.12,EUR
AGR000095,2026-06-18,386222.78,EUR
AGR000095,2026-06-25,395760.81,EUR
AGR000096,2022-06-30,78954.3,EUR
AGR000096,2022-07-07,78954.3,EUR
AGR000096,2022-07-14,78954.3,EUR
AGR000096,2022-07-21,78954.3,EUR
AGR000096,2022-07-28,78954.3,EUR
AGR000096,2022-08-04,78954.3,EUR
AGR000096,2022-08-11,78954.3,EUR
AGR000096,2022-08-18,78954.3,EUR
AGR000096,2022-08-25,78954.3,EUR
AGR000096,2022-09-01,78954.3,EUR
AGR000096,2022-09-08,78954.3,EUR
AGR000096,2022-09-15,78954.3,EUR
AGR000096,2022-09-22,78954.3,EUR
AGR000096,2022-09-29,78954.3,EUR
AGR000096,2022-10-06,78954.3,EUR
AGR000096,2022-10-13,78954.3,EUR
AGR000096,2022-10-20,78954.3,EUR
AGR000096,2022-10-27,78954.3,EUR
AGR000096,2022-11-03,78954.3,EUR
AGR000096,2022-11-10,78954.3,EUR
AGR000096,2022-11-17,78954.3,EUR
AGR000096,2022-11-24,78954.3,EUR
AGR000096,2022-12-01,78954.3,EUR
AGR000096,2022-12-08,78954.3,EUR
AGR000096,2022-12-15,78954.3,EUR
AGR000096,2022-12-22,78954.3,EUR
AGR000096,2022-12-29,78954.3,EUR
AGR000096,2023-01-05,78954.3,EUR
AGR000096,2023-01-12,78954.3,EUR
AGR000096,2023-01-19,78954.3,EUR
AGR000096,2023-01-26,78954.3,EUR
AGR000096,2023-02-02,78954.3,EUR
AGR000096,2023-02-09,78954.3,EUR
AGR000096,2023-02-16,78954.3,EUR
AGR000096,2023-02-23,78954.3,EUR
AGR000096,2023-03-02,78954.3,EUR
AGR000096,2023-03-09,78954.3,EUR
AGR000096,2023-03-16,78954.3,EUR
AGR000096,2023-03-23,78954.3,EUR
AGR000096,2023-03-30,78954.3,EUR
AGR000096,2023-04-06,78954.3,EUR
AGR000096,2023-04-13,78954.3,EUR
AGR000096,2023-04-20,78954.3,EUR
AGR000096,2023-04-27,78954.3,EUR
AGR000096,2023-05-04,78954.3,EUR
AGR000096,2023-05-11,78954.3,EUR
AGR000096,2023-05-18,78954.3,EUR
AGR000096,2023-05-25,78954.3,EUR
AGR000096,2023-06-01,78954.3,EUR
AGR000096,2023-06-08,78954.3,EUR
AGR000096,2023-06-15,78954.3,EUR
AGR000096,2023-06-22,78954.3,EUR
AGR000096,2023-06-29,78954.3,EUR
AGR000096,2023-07-06,78954.3,EUR
AGR000096,2023-07-13,78954.3,EUR
AGR000096,2023-07-20,78954.3,EUR
AGR000096,2023-07-27,78954.3,EUR
AGR000096,2023-08-03,78954.3,EUR
AGR000096,2023-08-10,78954.3,EUR
AGR000096,2023-08-17,78954.3,EUR
AGR000096,2023-08-24,78954.3,EUR
AGR000096,2023-08-31,78954.3,EUR
AGR000096,2023-09-07,78954.3,EUR
AGR000096,2023-09-14,78954.3,EUR
AGR000096,2023-09-21,78954.3,EUR
AGR000096,2023-09-28,78954.3,EUR
AGR000096,2023-10-05,78954.3,EUR
AGR000096,2023-10-12,78954.3,EUR
AGR000096,2023-10-19,78954.3,EUR
AGR000096,2023-10-26,78954.3,EUR
AGR000096,2023-11-02,78954.3,EUR
AGR000096,2023-11-09,78954.3,EUR
AGR000096,2023-11-16,78954.3,EUR
AGR000096,2023-11-23,78954.3,EUR
AGR000096,2023-11-30,78954.3,EUR
AGR000096,2023-12-07,78954.3,EUR
AGR000096,2023-12-14,78954.3,EUR
AGR000096,2023-12-21,78954.3,EUR
AGR000096,2023-12-28,78954.3,EUR
AGR000096,2024-01-04,78954.3,EUR
AGR000096,2024-01-11,78954.3,EUR
AGR000096,2024-01-18,78954.3,EUR
AGR000096,2024-01-25,78954.3,EUR
AGR000096,2024-02-01,78954.3,EUR
AGR000096,2024-02-08,78954.3,EUR
AGR000096,2024-02-15,78954.3,EUR
AGR000096,2024-02-22,78954.3,EUR
AGR000096,2024-02-29,78954.3,EUR
AGR000096,2024-03-07,78954.3,EUR
AGR000096,2024-03-14,78954.3,EUR
AGR000096,2024-03-21,78954.3,EUR
AGR000096,2024-03-28,78954.3,EUR
AGR000096,2024-04-04,78954.3,EUR
AGR000096,2024-04-11,78954.3,EUR
AGR000096,2024-04-18,78954.3,EUR
AGR000096,2024-04-25,78954.3,EUR
AGR000096,2024-05-02,78954.3,EUR
AGR000096,2024-05-09,78954.3,EUR
AGR000096,2024-05-16,78954.3,EUR
AGR000096,2024-05-23,78954.3,EUR
AGR000096,2024-05-30,78954.3,EUR
AGR000096,2024-06-06,78954.3,EUR
AGR000096,2024-06-13,78954.3,EUR
AGR000096,2024-06-20,78954.3,EUR
AGR000096,2024-06-27,78954.3,EUR
AGR000096,2024-07-04,78954.3,EUR
AGR000096,2024-07-11,78954.3,EUR
AGR000096,2024-07-18,78954.3,EUR
AGR000096,2024-07-25,78954.3,EUR
AGR000096,2024-08-01,78954.3,EUR
AGR000096,2024-08-08,78954.3,EUR
AGR000096,2024-08-15,78954.3,EUR
AGR000096,2024-08-22,78954.3,EUR
AGR000096,2024-08-29,78954.3,EUR
AGR000096,2024-09-05,78954.3,EUR
AGR000096,2024-09-12,78954.3,EUR
AGR000096,2024-09-19,78954.3,EUR
AGR000096,2024-09-26,78954.3,EUR
AGR000096,2024-10-03,78954.3,EUR
AGR000096,2024-10-10,78954.3,EUR
AGR000096,2024-10-17,78954.3,EUR
AGR000096,2024-10-24,78954.3,EUR
AGR000096,2024-10-31,78954.3,EUR
AGR000096,2024-11-07,78954.3,EUR
AGR000096,2024-11-14,78954.3,EUR
AGR000096,2024-11-21,78954.3,EUR
AGR000096,2024-11-28,78954.3,EUR
AGR000096,2024-12-05,78954.3,EUR
AGR000096,2024-12-12,78954.3,EUR
AGR000096,2024-12-19,78954.3,EUR
AGR000096,2024-12-26,78954.3,EUR
AGR000096,2025-01-02,78954.3,EUR
AGR000096,2025-01-09,78954.3,EUR
AGR000096,2025-01-16,78954.3,EUR
AGR000096,2025-01-23,78954.3,EUR
AGR000096,2025-01-30,78954.3,EUR
AGR000096,2025-02-06,78954.3,EUR
AGR000096,2025-02-13,78954.3,EUR
AGR000096,2025-02-20,78954.3,EUR
AGR000096,2025-02-27,78954.3,EUR
AGR000096,2025-03-06,78954.3,EUR
AGR000096,2025-03-13,78954.3,EUR
AGR000096,2025-03-20,78954.3,EUR
AGR000096,2025-03-27,78954.3,EUR
AGR000096,2025-04-03,78954.3,EUR
AGR000096,2025-04-10,78954.3,EUR
AGR000096,2025-04-17,78954.3,EUR
AGR000096,2025-04-24,78954.3,EUR
AGR000096,2025-05-01,78954.3,EUR
AGR000096,2025-05-08,78954.3,EUR
AGR000096,2025-05-15,78954.3,EUR
AGR000096,2025-05-22,78954.3,EUR
AGR000096,2025-05-29,78954.3,EUR
AGR000096,2025-06-05,78954.3,EUR
AGR000096,2025-06-12,78954.3,EUR
AGR000096,2025-06-19,78954.3,EUR
AGR000096,2025-06-26,78954.3,EUR
AGR000096,2025-07-03,78954.3,EUR
AGR000096,2025-07-10,78954.3,EUR
AGR000096,2025-07-17,78954.3,EUR
AGR000096,2025-07-24,78954.3,EUR
AGR000096,2025-07-31,78954.3,EUR
AGR000096,2025-08-07,78954.3,EUR
AGR000096,2025-08-14,78954.3,EUR
AGR000096,2025-08-21,78954.3,EUR
AGR000096,2025-08-28,78954.3,EUR
AGR000096,2025-09-04,78954.3,EUR
AGR000096,2025-09-11,78954.3,EUR
AGR000096,2025-09-18,78954.3,EUR
AGR000096,2025-09-25,78954.3,EUR
AGR000096,2025-10-02,78954.3,EUR
AGR000096,2025-10-09,78954.3,EUR
AGR000096,2025-10-16,78954.3,EUR
AGR000096,2025-10-23,78954.3,EUR
AGR000096,2025-10-30,78954.3,EUR
AGR000096,2025-11-06,78954.3,EUR
AGR000096,2025-11-13,78954.3,EUR
AGR000096,2025-11-20,78954.3,EUR
AGR000096,2025-11-27,78954.3,EUR
AGR000096,2025-12-04,78954.3,EUR
AGR000096,2025-12-11,78954.3,EUR
AGR000096,2025-12-18,78954.3,EUR
AGR000096,2025-12-25,78954.3,EUR
AGR000096,2026-01-01,78954.3,EUR
AGR000096,2026-01-08,78954.3,EUR
AGR000096,2026-01-15,78954.3,EUR
AGR000096,2026-01-22,78954.3,EUR
AGR000096,2026-01-29,78954.3,EUR
AGR000096,2026-02-05,78954.3,EUR
AGR000096,2026-02-12,78954.3,EUR
AGR000096,2026-02-19,78954.3,EUR
AGR000096,2026-02-26,78954.3,EUR
AGR000096,2026-03-05,78954.3,EUR
AGR000096,2026-03-12,78954.3,EUR
AGR000096,2026-03-19,78954.3,EUR
AGR000096,2026-03-26,78954.3,EUR
AGR000096,2026-04-02,78954.3,EUR
AGR000096,2026-04-09,78954.3,EUR
AGR000096,2026-04-16,78954.3,EUR
AGR000096,2026-04-23,78954.3,EUR
AGR000096,2026-04-30,78954.3,EUR
AGR000096,2026-05-07,78954.3,EUR
AGR000096,2026-05-14,78954.3,EUR
AGR000096,2026-05-21,78954.3,EUR
AGR000096,2026-05-28,78954.3,EUR
AGR000096,2026-06-04,91454.3,EUR
AGR000096,2026-06-11,103954.3,EUR
AGR000096,2026-06-18,116454.3,EUR
AGR000096,2026-06-25,128954.3,EUR
AGR000097,2022-06-30,395437.4,EUR
AGR000097,2022-07-07,401634.0,EUR
AGR000097,2022-07-14,397602.09,EUR
AGR000097,2022-07-21,398189.29,EUR
AGR000097,2022-07-28,398810.54,EUR
AGR000097,2022-08-04,401432.16,EUR
AGR000097,2022-08-11,406185.24,EUR
AGR000097,2022-08-18,404543.95,EUR
AGR000097,2022-08-25,408637.33,EUR
AGR000097,2022-09-01,414073.52,EUR
AGR000097,2022-09-08,421460.42,EUR
AGR000097,2022-09-15,423575.83,EUR
AGR000097,2022-09-22,424242.69,EUR
AGR000097,2022-09-29,422229.3,EUR
AGR000097,2022-10-06,416069.03,EUR
AGR000097,2022-10-13,414912.55,EUR
AGR000097,2022-10-20,415378.66,EUR
AGR000097,2022-10-27,414923.85,EUR
AGR000097,2022-11-03,417403.92,EUR
AGR000097,2022-11-10,411334.15,EUR
AGR000097,2022-11-17,410585.63,EUR
AGR000097,2022-11-24,418775.86,EUR
AGR000097,2022-12-01,422945.19,EUR
AGR000097,2022-12-08,425551.34,EUR
AGR000097,2022-12-15,427213.89,EUR
AGR000097,2022-12-22,425652.71,EUR
AGR000097,2022-12-29,418186.47,EUR
AGR000097,2023-01-05,420098.12,EUR
AGR000097,2023-01-12,409812.32,EUR
AGR000097,2023-01-19,408478.15,EUR
AGR000097,2023-01-26,408463.2,EUR
AGR000097,2023-02-02,406636.59,EUR
AGR000097,2023-02-09,415466.23,EUR
AGR000097,2023-02-16,423045.76,EUR
AGR000097,2023-02-23,427415.02,EUR
AGR000097,2023-03-02,423460.04,EUR
AGR000097,2023-03-09,431596.46,EUR
AGR000097,2023-03-16,434267.91,EUR
AGR000097,2023-03-23,430177.2,EUR
AGR000097,2023-03-30,430317.94,EUR
AGR000097,2023-04-06,434442.86,EUR
AGR000097,2023-04-13,431841.07,EUR
AGR000097,2023-04-20,432447.95,EUR
AGR000097,2023-04-27,433816.55,EUR
AGR000097,2023-05-04,429040.86,EUR
AGR000097,2023-05-11,427882.05,EUR
AGR000097,2023-05-18,423494.28,EUR
AGR000097,2023-05-25,427173.04,EUR
AGR000097,2023-06-01,423294.07,EUR
AGR000097,2023-06-08,424529.26,EUR
AGR000097,2023-06-15,418627.64,EUR
AGR000097,2023-06-22,413882.76,EUR
AGR000097,2023-06-29,408991.16,EUR
AGR000097,2023-07-06,407806.82,EUR
AGR000097,2023-07-13,408542.43,EUR
AGR000097,2023-07-20,410032.61,EUR
AGR000097,2023-07-27,402765.87,EUR
AGR000097,2023-08-03,402086.64,EUR
AGR000097,2023-08-10,399068.69,EUR
AGR000097,2023-08-17,401200.43,EUR
AGR000097,2023-08-24,400126.68,EUR
AGR000097,2023-08-31,399803.25,EUR
AGR000097,2023-09-07,396824.92,EUR
AGR000097,2023-09-14,403668.75,EUR
AGR000097,2023-09-21,398487.34,EUR
AGR000097,2023-09-28,396894.45,EUR
AGR000097,2023-10-05,397321.5,EUR
AGR000097,2023-10-12,396322.8,EUR
AGR000097,2023-10-19,393295.14,EUR
AGR000097,2023-10-26,386169.88,EUR
AGR000097,2023-11-02,383499.48,EUR
AGR000097,2023-11-09,379820.24,EUR
AGR000097,2023-11-16,386198.28,EUR
AGR000097,2023-11-23,394944.5,EUR
AGR000097,2023-11-30,394743.9,EUR
AGR000097,2023-12-07,389198.71,EUR
AGR000097,2023-12-14,392071.16,EUR
AGR000097,2023-12-21,388224.65,EUR
AGR000097,2023-12-28,386092.63,EUR
AGR000097,2024-01-04,383664.69,EUR
AGR000097,2024-01-11,381744.42,EUR
AGR000097,2024-01-18,380390.3,EUR
AGR000097,2024-01-25,375393.87,EUR
AGR000097,2024-02-01,372758.55,EUR
AGR000097,2024-02-08,376560.48,EUR
AGR000097,2024-02-15,376434.12,EUR
AGR000097,2024-02-22,376905.84,EUR
AGR000097,2024-02-29,368492.37,EUR
AGR000097,2024-03-07,371984.88,EUR
AGR000097,2024-03-14,369434.85,EUR
AGR000097,2024-03-21,373587.18,EUR
AGR000097,2024-03-28,374163.53,EUR
AGR000097,2024-04-04,372060.53,EUR
AGR000097,2024-04-11,365818.14,EUR
AGR000097,2024-04-18,373774.12,EUR
AGR000097,2024-04-25,376776.45,EUR
AGR000097,2024-05-02,380028.31,EUR
AGR000097,2024-05-09,386940.37,EUR
AGR000097,2024-05-16,387807.45,EUR
AGR000097,2024-05-23,393052.16,EUR
AGR000097,2024-05-30,391171.11,EUR
AGR000097,2024-06-06,394056.31,EUR
AGR000097,2024-06-13,391573.37,EUR
AGR000097,2024-06-20,389600.39,EUR
AGR000097,2024-06-27,389978.31,EUR
AGR000097,2024-07-04,385035.73,EUR
AGR000097,2024-07-11,386304.13,EUR
AGR000097,2024-07-18,385099.02,EUR
AGR000097,2024-07-25,377444.94,EUR
AGR000097,2024-08-01,375717.52,EUR
AGR000097,2024-08-08,374421.09,EUR
AGR000097,2024-08-15,377614.29,EUR
AGR000097,2024-08-22,378691.24,EUR
AGR000097,2024-08-29,384172.69,EUR
AGR000097,2024-09-05,386170.81,EUR
AGR000097,2024-09-12,384031.57,EUR
AGR000097,2024-09-19,383807.45,EUR
AGR000097,2024-09-26,382471.62,EUR
AGR000097,2024-10-03,384337.98,EUR
AGR000097,2024-10-10,384567.9,EUR
AGR000097,2024-10-17,382150.66,EUR
AGR000097,2024-10-24,382183.53,EUR
AGR000097,2024-10-31,383946.08,EUR
AGR000097,2024-11-07,380081.97,EUR
AGR000097,2024-11-14,381286.86,EUR
AGR000097,2024-11-21,375267.55,EUR
AGR000097,2024-11-28,379416.4,EUR
AGR000097,2024-12-05,381416.61,EUR
AGR000097,2024-12-12,387630.96,EUR
AGR000097,2024-12-19,383302.69,EUR
AGR000097,2024-12-26,387647.24,EUR
AGR000097,2025-01-02,391274.77,EUR
AGR000097,2025-01-09,390561.74,EUR
AGR000097,2025-01-16,389090.71,EUR
AGR000097,2025-01-23,384868.51,EUR
AGR000097,2025-01-30,379688.91,EUR
AGR000097,2025-02-06,376836.56,EUR
AGR000097,2025-02-13,372104.34,EUR
AGR000097,2025-02-20,378042.09,EUR
AGR000097,2025-02-27,372363.7,EUR
AGR000097,2025-03-06,372918.14,EUR
AGR000097,2025-03-13,374542.96,EUR
AGR000097,2025-03-20,375881.95,EUR
AGR000097,2025-03-27,377555.71,EUR
AGR000097,2025-04-03,381128.9,EUR
AGR000097,2025-04-10,379429.36,EUR
AGR000097,2025-04-17,379761.55,EUR
AGR000097,2025-04-24,378646.72,EUR
AGR000097,2025-05-01,383578.69,EUR
AGR000097,2025-05-08,391633.33,EUR
AGR000097,2025-05-15,386957.48,EUR
AGR000097,2025-05-22,379097.99,EUR
AGR000097,2025-05-29,381255.55,EUR
AGR000097,2025-06-05,385336.41,EUR
AGR000097,2025-06-12,392877.35,EUR
AGR000097,2025-06-19,395776.36,EUR
AGR000097,2025-06-26,401300.53,EUR
AGR000097,2025-07-03,407962.36,EUR
AGR000097,2025-07-10,413938.1,EUR
AGR000097,2025-07-17,417585.56,EUR
AGR000097,2025-07-24,412231.24,EUR
AGR000097,2025-07-31,412196.77,EUR
AGR000097,2025-08-07,413433.52,EUR
AGR000097,2025-08-14,413020.87,EUR
AGR000097,2025-08-21,412863.49,EUR
AGR000097,2025-08-28,419334.0,EUR
AGR000097,2025-09-04,416160.35,EUR
AGR000097,2025-09-11,419485.69,EUR
AGR000097,2025-09-18,420813.11,EUR
AGR000097,2025-09-25,417204.51,EUR
AGR000097,2025-10-02,412712.88,EUR
AGR000097,2025-10-09,405691.33,EUR
AGR000097,2025-10-16,407661.27,EUR
AGR000097,2025-10-23,407403.45,EUR
AGR000097,2025-10-30,404039.2,EUR
AGR000097,2025-11-06,396459.0,EUR
AGR000097,2025-11-13,398174.52,EUR
AGR000097,2025-11-20,397482.79,EUR
AGR000097,2025-11-27,394645.98,EUR
AGR000097,2025-12-04,390841.43,EUR
AGR000097,2025-12-11,389908.98,EUR
AGR000097,2025-12-18,391741.54,EUR
AGR000097,2025-12-25,390448.86,EUR
AGR000097,2026-01-01,385808.27,EUR
AGR000097,2026-01-08,385584.02,EUR
AGR000097,2026-01-15,389615.49,EUR
AGR000097,2026-01-22,389772.37,EUR
AGR000097,2026-01-29,390039.07,EUR
AGR000097,2026-02-05,388768.83,EUR
AGR000097,2026-02-12,385310.1,EUR
AGR000097,2026-02-19,381754.08,EUR
AGR000097,2026-02-26,375409.89,EUR
AGR000097,2026-03-05,379844.33,EUR
AGR000097,2026-03-12,381600.93,EUR
AGR000097,2026-03-19,381915.7,EUR
AGR000097,2026-03-26,383044.58,EUR
AGR000097,2026-04-02,384345.13,EUR
AGR000097,2026-04-09,381521.93,EUR
AGR000097,2026-04-16,380280.99,EUR
AGR000097,2026-04-23,378477.66,EUR
AGR000097,2026-04-30,387982.84,EUR
AGR000097,2026-05-07,391941.05,EUR
AGR000097,2026-05-14,392599.05,EUR
AGR000097,2026-05-21,397961.89,EUR
AGR000097,2026-05-28,402895.38,EUR
AGR000097,2026-06-04,397333.31,EUR
AGR000097,2026-06-11,396447.84,EUR
AGR000097,2026-06-18,396383.12,EUR
AGR000097,2026-06-25,398807.11,EUR
AGR000098,2022-06-30,44808.15,EUR
AGR000098,2022-07-07,43778.51,EUR
AGR000098,2022-07-14,44095.68,EUR
AGR000098,2022-07-21,44431.84,EUR
AGR000098,2022-07-28,44118.65,EUR
AGR000098,2022-08-04,45242.63,EUR
AGR000098,2022-08-11,46596.67,EUR
AGR000098,2022-08-18,46527.45,EUR
AGR000098,2022-08-25,46777.88,EUR
AGR000098,2022-09-01,46325.33,EUR
AGR000098,2022-09-08,46952.22,EUR
AGR000098,2022-09-15,45758.16,EUR
AGR000098,2022-09-22,47554.0,EUR
AGR000098,2022-09-29,48693.98,EUR
AGR000098,2022-10-06,47495.06,EUR
AGR000098,2022-10-13,46706.04,EUR
AGR000098,2022-10-20,47127.29,EUR
AGR000098,2022-10-27,46789.04,EUR
AGR000098,2022-11-03,47333.63,EUR
AGR000098,2022-11-10,46974.24,EUR
AGR000098,2022-11-17,48499.05,EUR
AGR000098,2022-11-24,48507.36,EUR
AGR000098,2022-12-01,50927.91,EUR
AGR000098,2022-12-08,51530.59,EUR
AGR000098,2022-12-15,50181.18,EUR
AGR000098,2022-12-22,52267.68,EUR
AGR000098,2022-12-29,53366.36,EUR
AGR000098,2023-01-05,53746.51,EUR
AGR000098,2023-01-12,54393.14,EUR
AGR000098,2023-01-19,53204.09,EUR
AGR000098,2023-01-26,51399.72,EUR
AGR000098,2023-02-02,51357.97,EUR
AGR000098,2023-02-09,52736.74,EUR
AGR000098,2023-02-16,53132.45,EUR
AGR000098,2023-02-23,54841.62,EUR
AGR000098,2023-03-02,56162.84,EUR
AGR000098,2023-03-09,56183.45,EUR
AGR000098,2023-03-16,57367.2,EUR
AGR000098,2023-03-23,58889.8,EUR
AGR000098,2023-03-30,58809.62,EUR
AGR000098,2023-04-06,58595.84,EUR
AGR000098,2023-04-13,58736.29,EUR
AGR000098,2023-04-20,56324.38,EUR
AGR000098,2023-04-27,56604.82,EUR
AGR000098,2023-05-04,57325.25,EUR
AGR000098,2023-05-11,57469.77,EUR
AGR000098,2023-05-18,57814.44,EUR
AGR000098,2023-05-25,57770.96,EUR
AGR000098,2023-06-01,55773.94,EUR
AGR000098,2023-06-08,57436.54,EUR
AGR000098,2023-06-15,57068.71,EUR
AGR000098,2023-06-22,56450.94,EUR
AGR000098,2023-06-29,57808.92,EUR
AGR000098,2023-07-06,58787.62,EUR
AGR000098,2023-07-13,59060.69,EUR
AGR000098,2023-07-20,59830.06,EUR
AGR000098,2023-07-27,58675.07,EUR
AGR000098,2023-08-03,58594.17,EUR
AGR000098,2023-08-10,59888.96,EUR
AGR000098,2023-08-17,59211.82,EUR
AGR000098,2023-08-24,58213.48,EUR
AGR000098,2023-08-31,58292.09,EUR
AGR000098,2023-09-07,58394.14,EUR
AGR000098,2023-09-14,59041.72,EUR
AGR000098,2023-09-21,57663.56,EUR
AGR000098,2023-09-28,55114.19,EUR
AGR000098,2023-10-05,56035.42,EUR
AGR000098,2023-10-12,54952.44,EUR
AGR000098,2023-10-19,54342.45,EUR
AGR000098,2023-10-26,52159.21,EUR
AGR000098,2023-11-02,53182.12,EUR
AGR000098,2023-11-09,53532.46,EUR
AGR000098,2023-11-16,53842.66,EUR
AGR000098,2023-11-23,54146.11,EUR
AGR000098,2023-11-30,52085.95,EUR
AGR000098,2023-12-07,51100.78,EUR
AGR000098,2023-12-14,50649.06,EUR
AGR000098,2023-12-21,49900.31,EUR
AGR000098,2023-12-28,49628.8,EUR
AGR000098,2024-01-04,49875.0,EUR
AGR000098,2024-01-11,50881.44,EUR
AGR000098,2024-01-18,49401.24,EUR
AGR000098,2024-01-25,49392.4,EUR
AGR000098,2024-02-01,50103.94,EUR
AGR000098,2024-02-08,49179.86,EUR
AGR000098,2024-02-15,48987.03,EUR
AGR000098,2024-02-22,49453.58,EUR
AGR000098,2024-02-29,49464.79,EUR
AGR000098,2024-03-07,50138.99,EUR
AGR000098,2024-03-14,50233.68,EUR
AGR000098,2024-03-21,49921.82,EUR
AGR000098,2024-03-28,48749.11,EUR
AGR000098,2024-04-04,48996.28,EUR
AGR000098,2024-04-11,49096.25,EUR
AGR000098,2024-04-18,48103.42,EUR
AGR000098,2024-04-25,48685.48,EUR
AGR000098,2024-05-02,49953.4,EUR
AGR000098,2024-05-09,49293.31,EUR
AGR000098,2024-05-16,48565.68,EUR
AGR000098,2024-05-23,47801.53,EUR
AGR000098,2024-05-30,46122.87,EUR
AGR000098,2024-06-06,48127.35,EUR
AGR000098,2024-06-13,47678.46,EUR
AGR000098,2024-06-20,46820.01,EUR
AGR000098,2024-06-27,45693.23,EUR
AGR000098,2024-07-04,45305.27,EUR
AGR000098,2024-07-11,44610.06,EUR
AGR000098,2024-07-18,46048.13,EUR
AGR000098,2024-07-25,44799.39,EUR
AGR000098,2024-08-01,43260.86,EUR
AGR000098,2024-08-08,43812.64,EUR
AGR000098,2024-08-15,43705.43,EUR
AGR000098,2024-08-22,43482.49,EUR
AGR000098,2024-08-29,44042.13,EUR
AGR000098,2024-09-05,44178.84,EUR
AGR000098,2024-09-12,44132.02,EUR
AGR000098,2024-09-19,42726.37,EUR
